,index,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
109,8138.0,67.0,2009-04-26,Newlands,Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,MM Patel,38.0,3.0,6.1,31.0,2.0,19.0,2.0,139.0,,,,,,,,,,,,,,,
110,8747.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19.0,2.0,4.3,19.0,2.0,0.0,0.0,119.0,,,,,,,,,,,,,,,
111,8748.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19.0,2.0,4.4,19.0,2.0,0.0,0.0,119.0,,,,,,,,,,,,,,,
112,8749.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19.0,2.0,4.5,19.0,2.0,0.0,0.0,119.0,,,,,,,,,,,,,,,
113,8750.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,23.0,2.0,4.6,23.0,2.0,4.0,0.0,119.0,,,,,,,,,,,,,,,
114,8754.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,24.0,2.0,5.4,19.0,2.0,4.0,0.0,119.0,,,,,,,,,,,,,,,
115,8755.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,25.0,2.0,5.5,20.0,2.0,5.0,0.0,119.0,,,,,,,,,,,,,,,
116,8758.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,28.0,2.0,6.2,23.0,2.0,6.0,2.0,119.0,,,,,,,,,,,,,,,
117,8760.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,30.0,2.0,6.4,24.0,2.0,7.0,3.0,119.0,,,,,,,,,,,,,,,
118,8762.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,32.0,2.0,6.6,25.0,2.0,8.0,4.0,119.0,,,,,,,,,,,,,,,
119,8763.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,32.0,2.0,7.1,24.0,2.0,8.0,4.0,119.0,,,,,,,,,,,,,,,
120,8764.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,33.0,2.0,7.2,25.0,2.0,9.0,4.0,119.0,,,,,,,,,,,,,,,
121,8766.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,35.0,2.0,7.4,26.0,2.0,10.0,5.0,119.0,,,,,,,,,,,,,,,
122,8770.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,41.0,2.0,8.2,29.0,2.0,11.0,10.0,119.0,,,,,,,,,,,,,,,
123,8771.0,72.0,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,41.0,3.0,8.3,23.0,3.0,11.0,10.0,119.0,,,,,,,,,,,,,,,
124,11372.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,51.0,3.0,5.6,42.0,2.0,3.0,0.0,119.0,,,,,,,,,,,,,,,
125,11375.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,RR Raje,57.0,3.0,6.2,47.0,2.0,4.0,0.0,119.0,,,,,,,,,,,,,,,
126,11376.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,RR Raje,57.0,3.0,6.3,47.0,2.0,4.0,0.0,119.0,,,,,,,,,,,,,,,
127,11377.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,RR Raje,57.0,3.0,6.4,43.0,2.0,4.0,0.0,119.0,,,,,,,,,,,,,,,
128,11378.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,RR Raje,61.0,3.0,6.5,43.0,2.0,4.0,4.0,119.0,,,,,,,,,,,,,,,
129,11379.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,RR Raje,61.0,3.0,6.6,43.0,2.0,4.0,4.0,119.0,,,,,,,,,,,,,,,
130,11385.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,63.0,3.0,7.6,41.0,1.0,5.0,5.0,119.0,,,,,,,,,,,,,,,
131,11386.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,63.0,3.0,8.1,41.0,1.0,5.0,5.0,119.0,,,,,,,,,,,,,,,
132,11387.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,63.0,3.0,8.2,40.0,1.0,5.0,5.0,119.0,,,,,,,,,,,,,,,
133,11388.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,64.0,3.0,8.3,40.0,1.0,6.0,5.0,119.0,,,,,,,,,,,,,,,
134,11394.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,68.0,4.0,9.3,25.0,2.0,6.0,1.0,119.0,,,,,,,,,,,,,,,
135,11395.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,69.0,4.0,9.4,26.0,2.0,7.0,1.0,119.0,,,,,,,,,,,,,,,
136,11397.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,70.0,4.0,9.6,21.0,2.0,7.0,2.0,119.0,,,,,,,,,,,,,,,
137,11401.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DS Kulkarni,74.0,4.0,10.4,23.0,1.0,8.0,3.0,119.0,,,,,,,,,,,,,,,
138,11403.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DS Kulkarni,79.0,4.0,10.6,23.0,1.0,12.0,4.0,119.0,,,,,,,,,,,,,,,
139,11405.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,79.0,5.0,11.2,22.0,2.0,12.0,0.0,119.0,,,,,,,,,,,,,,,
140,11406.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,79.0,5.0,11.3,22.0,2.0,12.0,0.0,119.0,,,,,,,,,,,,,,,
141,11407.0,93.0,2009-05-12,SuperSport Park,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,79.0,6.0,11.4,22.0,3.0,12.0,0.0,119.0,,,,,,,,,,,,,,,
142,12225.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,A Symonds,15.0,2.0,2.6,15.0,2.0,1.0,0.0,134.0,,,,,,,,,,,,,,,
143,12227.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RP Singh,17.0,2.0,3.2,17.0,2.0,2.0,1.0,134.0,,,,,,,,,,,,,,,
144,12234.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,A Symonds,26.0,3.0,4.3,26.0,3.0,1.0,0.0,134.0,,,,,,,,,,,,,,,
145,12235.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,A Symonds,32.0,3.0,4.4,31.0,3.0,7.0,0.0,134.0,,,,,,,,,,,,,,,
146,12236.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,A Symonds,33.0,3.0,4.5,31.0,3.0,8.0,0.0,134.0,,,,,,,,,,,,,,,
147,12238.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RJ Harris,37.0,3.0,5.1,29.0,3.0,12.0,0.0,134.0,,,,,,,,,,,,,,,
148,12239.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RJ Harris,37.0,3.0,5.2,29.0,3.0,12.0,0.0,134.0,,,,,,,,,,,,,,,
149,12240.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RJ Harris,38.0,3.0,5.3,30.0,3.0,13.0,0.0,134.0,,,,,,,,,,,,,,,
150,12243.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RJ Harris,39.0,3.0,5.6,29.0,3.0,13.0,1.0,134.0,,,,,,,,,,,,,,,
151,12245.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RG Sharma,41.0,3.0,6.2,31.0,3.0,14.0,2.0,134.0,,,,,,,,,,,,,,,
152,12248.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RG Sharma,46.0,3.0,6.5,34.0,2.0,18.0,3.0,134.0,,,,,,,,,,,,,,,
153,12249.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,RG Sharma,46.0,3.0,6.6,34.0,2.0,18.0,3.0,134.0,,,,,,,,,,,,,,,
154,12251.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,TL Suman,47.0,3.0,7.2,34.0,2.0,18.0,4.0,134.0,,,,,,,,,,,,,,,
155,12252.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,TL Suman,47.0,3.0,7.3,33.0,2.0,18.0,4.0,134.0,,,,,,,,,,,,,,,
156,12253.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,TL Suman,48.0,3.0,7.4,33.0,2.0,19.0,4.0,134.0,,,,,,,,,,,,,,,
157,12255.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,TL Suman,49.0,3.0,7.6,34.0,1.0,19.0,5.0,134.0,,,,,,,,,,,,,,,
158,12257.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,Y Venugopal Rao,51.0,3.0,8.2,34.0,1.0,20.0,6.0,134.0,,,,,,,,,,,,,,,
159,12260.0,100.0,2009-05-17,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,Y Venugopal Rao,52.0,4.0,8.5,27.0,2.0,20.0,7.0,134.0,,,,,,,,,,,,,,,
160,13866.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,40.0,2.0,5.1,38.0,2.0,15.0,0.0,142.0,,,,,,,,,,,,,,,
161,13867.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,40.0,2.0,5.2,38.0,2.0,15.0,0.0,142.0,,,,,,,,,,,,,,,
162,13868.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,40.0,2.0,5.3,38.0,2.0,15.0,0.0,142.0,,,,,,,,,,,,,,,
163,13869.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,40.0,2.0,5.4,37.0,2.0,15.0,0.0,142.0,,,,,,,,,,,,,,,
164,13870.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,44.0,2.0,5.5,39.0,2.0,15.0,4.0,142.0,,,,,,,,,,,,,,,
165,13871.0,113.0,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,MF Maharoof,44.0,3.0,5.6,39.0,2.0,15.0,4.0,142.0,,,,,,,,,,,,,,,
166,14429.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,131.0,1.0,14.3,46.0,1.0,46.0,1.0,203.0,,,,,,,,,,,,,,,
167,14431.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,133.0,1.0,14.5,46.0,1.0,47.0,2.0,203.0,,,,,,,,,,,,,,,
168,14433.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,137.0,1.0,15.1,48.0,1.0,47.0,6.0,203.0,,,,,,,,,,,,,,,
169,14434.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,139.0,1.0,15.2,48.0,1.0,47.0,8.0,203.0,,,,,,,,,,,,,,,
170,14435.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,140.0,1.0,15.3,48.0,1.0,47.0,9.0,203.0,,,,,,,,,,,,,,,
171,14437.0,117.0,2010-03-16,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,141.0,2.0,15.5,45.0,2.0,48.0,9.0,203.0,,,,,,,,,,,,,,,
172,15511.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,L Balaji,59.0,3.0,9.6,29.0,2.0,3.0,1.0,136.0,,,,,,,,,,,,,,,
173,15512.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,M Muralitharan,59.0,3.0,10.1,29.0,2.0,3.0,1.0,136.0,,,,,,,,,,,,,,,
174,15513.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,M Muralitharan,59.0,3.0,10.2,29.0,2.0,3.0,1.0,136.0,,,,,,,,,,,,,,,
175,15514.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,M Muralitharan,63.0,3.0,10.3,32.0,2.0,5.0,3.0,136.0,,,,,,,,,,,,,,,
176,15515.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,M Muralitharan,64.0,3.0,10.4,29.0,2.0,6.0,3.0,136.0,,,,,,,,,,,,,,,
177,15518.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,65.0,4.0,11.1,27.0,3.0,7.0,0.0,136.0,,,,,,,,,,,,,,,
178,15520.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,70.0,4.0,11.3,31.0,3.0,11.0,1.0,136.0,,,,,,,,,,,,,,,
179,15521.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,70.0,4.0,11.4,30.0,3.0,11.0,1.0,136.0,,,,,,,,,,,,,,,
180,15522.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,72.0,4.0,11.5,31.0,3.0,13.0,1.0,136.0,,,,,,,,,,,,,,,
181,15523.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,78.0,4.0,11.6,37.0,3.0,19.0,1.0,136.0,,,,,,,,,,,,,,,
182,15526.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,80.0,4.0,12.3,28.0,3.0,19.0,2.0,136.0,,,,,,,,,,,,,,,
183,15529.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,87.0,4.0,12.6,33.0,3.0,25.0,3.0,136.0,,,,,,,,,,,,,,,
184,15533.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,89.0,4.0,13.3,34.0,2.0,25.0,4.0,136.0,,,,,,,,,,,,,,,
185,15534.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,90.0,4.0,13.4,35.0,2.0,26.0,4.0,136.0,,,,,,,,,,,,,,,
186,15536.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,92.0,4.0,13.6,36.0,2.0,27.0,5.0,136.0,,,,,,,,,,,,,,,
187,15537.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,L Balaji,93.0,4.0,14.1,36.0,2.0,28.0,5.0,136.0,,,,,,,,,,,,,,,
188,15540.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,L Balaji,97.0,4.0,14.4,39.0,1.0,29.0,8.0,136.0,,,,,,,,,,,,,,,
189,15542.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,L Balaji,98.0,4.0,14.6,39.0,1.0,29.0,9.0,136.0,,,,,,,,,,,,,,,
190,15544.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,100.0,4.0,15.2,37.0,1.0,30.0,10.0,136.0,,,,,,,,,,,,,,,
191,15546.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,102.0,4.0,15.4,38.0,1.0,31.0,11.0,136.0,,,,,,,,,,,,,,,
192,15548.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,SK Raina,107.0,4.0,15.6,42.0,0.0,35.0,12.0,136.0,,,,,,,,,,,,,,,
193,15551.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,M Muralitharan,110.0,5.0,16.3,40.0,1.0,36.0,0.0,136.0,,,,,,,,,,,,,,,
194,15555.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,114.0,5.0,17.1,35.0,1.0,36.0,4.0,136.0,,,,,,,,,,,,,,,
195,15556.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,115.0,5.0,17.2,35.0,1.0,37.0,4.0,136.0,,,,,,,,,,,,,,,
196,15558.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,120.0,5.0,17.4,39.0,1.0,41.0,5.0,136.0,,,,,,,,,,,,,,,
197,15559.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,R Ashwin,121.0,5.0,17.5,34.0,1.0,42.0,5.0,136.0,,,,,,,,,,,,,,,
198,15564.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,124.0,5.0,18.4,34.0,1.0,43.0,7.0,136.0,,,,,,,,,,,,,,,
199,15566.0,126.0,2010-03-21,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,JA Morkel,124.0,7.0,18.6,32.0,3.0,43.0,0.0,136.0,,,,,,,,,,,,,,,
200,16907.0,137.0,2010-03-30,Brabourne Stadium,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,89.0,3.0,10.5,40.0,1.0,42.0,0.0,163.0,,,,,,,,,,,,,,,
201,16908.0,137.0,2010-03-30,Brabourne Stadium,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,91.0,3.0,10.6,40.0,1.0,42.0,2.0,163.0,,,,,,,,,,,,,,,
202,16910.0,137.0,2010-03-30,Brabourne Stadium,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,92.0,4.0,11.2,39.0,2.0,43.0,2.0,163.0,,,,,,,,,,,,,,,
203,17414.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,88.0,3.0,11.6,38.0,2.0,5.0,2.0,181.0,,,,,,,,,,,,,,,
204,17417.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,92.0,3.0,12.3,34.0,2.0,8.0,3.0,181.0,,,,,,,,,,,,,,,
205,17420.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,97.0,3.0,12.6,36.0,2.0,9.0,7.0,181.0,,,,,,,,,,,,,,,
206,17424.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,104.0,3.0,13.4,38.0,2.0,16.0,7.0,181.0,,,,,,,,,,,,,,,
207,17425.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,104.0,3.0,13.5,38.0,1.0,16.0,7.0,181.0,,,,,,,,,,,,,,,
208,17426.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,105.0,3.0,13.6,35.0,1.0,16.0,8.0,181.0,,,,,,,,,,,,,,,
209,17427.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,111.0,3.0,14.1,40.0,1.0,16.0,14.0,181.0,,,,,,,,,,,,,,,
210,17428.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,112.0,3.0,14.2,40.0,1.0,16.0,15.0,181.0,,,,,,,,,,,,,,,
211,17430.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,117.0,3.0,14.4,44.0,1.0,19.0,17.0,181.0,,,,,,,,,,,,,,,
212,17431.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,118.0,3.0,14.5,44.0,1.0,20.0,17.0,181.0,,,,,,,,,,,,,,,
213,17434.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,126.0,3.0,15.2,49.0,1.0,26.0,19.0,181.0,,,,,,,,,,,,,,,
214,17435.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,128.0,3.0,15.2,47.0,1.0,27.0,19.0,181.0,,,,,,,,,,,,,,,
215,17437.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,131.0,3.0,15.4,47.0,1.0,29.0,20.0,181.0,,,,,,,,,,,,,,,
216,17438.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,131.0,3.0,15.5,47.0,0.0,29.0,20.0,181.0,,,,,,,,,,,,,,,
217,17439.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,A Kumble,132.0,3.0,15.6,48.0,0.0,30.0,20.0,181.0,,,,,,,,,,,,,,,
218,17440.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,133.0,3.0,16.1,49.0,0.0,31.0,20.0,181.0,,,,,,,,,,,,,,,
219,17443.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,137.0,3.0,16.4,51.0,0.0,32.0,23.0,181.0,,,,,,,,,,,,,,,
220,17445.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,DW Steyn,140.0,3.0,16.6,50.0,0.0,32.0,24.0,181.0,,,,,,,,,,,,,,,
221,17448.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,149.0,3.0,17.3,57.0,0.0,36.0,29.0,181.0,,,,,,,,,,,,,,,
222,17449.0,141.0,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,JH Kallis,149.0,4.0,17.4,56.0,1.0,36.0,29.0,181.0,,,,,,,,,,,,,,,
223,18252.0,148.0,2010-04-07,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,SK Trivedi,53.0,2.0,6.2,34.0,2.0,18.0,1.0,153.0,,,,,,,,,,,,,,,
224,18256.0,148.0,2010-04-07,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,SK Trivedi,58.0,2.0,6.6,35.0,2.0,23.0,1.0,153.0,,,,,,,,,,,,,,,
225,18258.0,148.0,2010-04-07,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,YK Pathan,60.0,2.0,7.2,33.0,2.0,24.0,2.0,153.0,,,,,,,,,,,,,,,
226,18260.0,148.0,2010-04-07,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,YK Pathan,61.0,2.0,7.4,33.0,2.0,25.0,2.0,153.0,,,,,,,,,,,,,,,
